seed,policy,ep_idx,friction,inertia,noise,reward,violation
4,NeuralBandit,7,0.7,0.8,0.07261950362106558,-0.2322298831295633,1
4,NeuralBandit,8,0.7,2.0,0.07424753698318617,-0.45087175694775533,1
4,NeuralBandit,9,1.0,0.8,0.07352232440527938,-0.35755086636625627,1
4,NeuralBandit,10,0.7,0.8,0.052069696048243005,-0.10481735201987422,0
4,NeuralBandit,11,0.4,2.0,0.07133007757513794,-0.25536835811989217,1
4,NeuralBandit,12,0.7,2.0,0.07815610605527751,-0.2632631329386481,1
4,NeuralBandit,13,0.4,0.8,0.088335889066152,-0.19288492152941952,1
4,NeuralBandit,14,0.4,2.0,0.0820849989671228,-0.21778855010046427,0
4,NeuralBandit,15,1.0,2.0,0.05394104496255525,-0.3259342071422293,1
4,NeuralBandit,16,0.4,0.8,0.08885999602031422,-0.07732802268247066,0
4,NeuralBandit,17,0.4,0.8,0.07670730340993122,-0.15184795725406014,0
4,NeuralBandit,18,0.7,0.8,0.058549542011658566,-0.24320525237938678,1
4,NeuralBandit,19,0.7,0.8,0.07551776898957595,-0.1035107055892393,0
4,NeuralBandit,20,0.4,2.0,0.0825409124611071,-0.17730763813664857,1
4,NeuralBandit,21,0.7,0.8,0.08270160448611867,-0.14630045794661903,0
4,NeuralBandit,22,0.7,1.0,0.08711258824671456,-0.23016977478914535,0
4,NeuralBandit,23,0.7,0.8,0.05728970828651548,-0.24838164195595883,1
4,NeuralBandit,24,1.0,0.8,0.08634217774984815,-0.13435119417795005,0
4,NeuralBandit,25,1.0,1.0,0.06331633747029396,-0.1763657970245018,0
4,NeuralBandit,26,0.7,2.0,0.06962324771423556,-0.2951560738123245,1
4,NeuralBandit,27,0.7,2.0,0.05484647173434261,-0.4815723317739188,1
4,NeuralBandit,28,1.0,0.8,0.06171900704307972,-0.130515229809689,0
4,NeuralBandit,29,0.7,2.0,0.05222215830077448,-0.34888969630290567,1
4,Oracle,0,0.4,0.8,0.060444604514730244,-0.074601809248366,0
4,Oracle,1,1.0,2.0,0.0567368900290213,-0.3052224229263296,1
4,Oracle,2,0.4,1.0,0.05572419064019207,-0.09616615188198221,0
4,Oracle,3,1.0,1.0,0.07002633839342248,-0.15034305596205558,0
4,Oracle,4,1.0,0.8,0.06737116969845262,-0.12209169435609264,0
4,Oracle,5,0.7,1.0,0.0594501231629921,-0.11960773802319392,0
4,Oracle,6,0.4,0.8,0.07209100933199461,-0.0759804181914549,0
4,Oracle,7,0.7,0.8,0.07261950362106558,-0.10160429206966681,0
4,Oracle,8,0.7,2.0,0.07424753698318617,-0.23352406280034232,0
4,Oracle,9,1.0,0.8,0.07352232440527938,-0.12804973375622358,0
4,Oracle,10,0.7,0.8,0.052069696048243005,-0.10267490966861355,0
4,Oracle,11,0.4,2.0,0.07133007757513794,-0.1756753798042499,1
4,Oracle,12,0.7,2.0,0.07815610605527751,-0.22827211461303795,0
4,Oracle,13,0.4,0.8,0.088335889066152,-0.07857404226188322,0
4,Oracle,14,0.4,2.0,0.0820849989671228,-0.1755793863591905,1
4,Oracle,15,1.0,2.0,0.05394104496255525,-0.3093629693309905,1
4,Oracle,16,0.4,0.8,0.08885999602031422,-0.07550271057286496,0
4,Oracle,17,0.4,0.8,0.07670730340993122,-0.08412633889582774,0
4,Oracle,18,0.7,0.8,0.058549542011658566,-0.09958273095018304,0
4,Oracle,19,0.7,0.8,0.07551776898957595,-0.10168830083535427,0
4,Oracle,20,0.4,2.0,0.0825409124611071,-0.1765576417030794,1
4,Oracle,21,0.7,0.8,0.08270160448611867,-0.09866672373835467,0
4,Oracle,22,0.7,1.0,0.08711258824671456,-0.12270882328157826,0
4,Oracle,23,0.7,0.8,0.05728970828651548,-0.10155603102933228,0
4,Oracle,24,1.0,0.8,0.08634217774984815,-0.12213462981759445,0
4,Oracle,25,1.0,1.0,0.06331633747029396,-0.15616695168712147,0
4,Oracle,26,0.7,2.0,0.06962324771423556,-0.2333616247344117,0
4,Oracle,27,0.7,2.0,0.05484647173434261,-0.2293408401914405,0
4,Oracle,28,1.0,0.8,0.06171900704307972,-0.12657646783483098,0
4,Oracle,29,0.7,2.0,0.05222215830077448,-0.23296092458678969,0
